date,wave,portfolio_return,benchmark_return,vix_level,vix_regime,exposure_used,overlay_active
2025-07-15,AI & Cloud MegaCap Wave,0.01658335868431312,0.006296156503022713,20.0,neutral,1.2349999999999999,True
2025-07-16,AI & Cloud MegaCap Wave,0.004111438947497546,-0.0008146299707291716,20.0,neutral,1.2349999999999999,True
2025-07-17,AI & Cloud MegaCap Wave,0.010419171351341083,0.008183124401890788,20.0,neutral,1.2349999999999999,True
2025-07-18,AI & Cloud MegaCap Wave,-0.0038289016343226075,-0.0020899616134146225,20.0,uptrend,1.3,True
2025-07-19,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-07-20,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-07-21,AI & Cloud MegaCap Wave,0.006041196022271374,0.003862450828936254,20.0,uptrend,1.3,True
2025-07-22,AI & Cloud MegaCap Wave,-0.014195572220361703,-0.008857264833206839,20.0,uptrend,1.3,True
2025-07-23,AI & Cloud MegaCap Wave,0.012216385207660533,0.004497661996941878,20.0,neutral,1.2349999999999999,True
2025-07-24,AI & Cloud MegaCap Wave,0.006970496091182331,0.002723574309617763,20.0,neutral,1.2349999999999999,True
2025-07-25,AI & Cloud MegaCap Wave,-0.0016649162473721367,0.001382281806624109,20.0,neutral,1.2349999999999999,True
2025-07-26,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-07-27,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-07-28,AI & Cloud MegaCap Wave,0.012915622274975471,0.006216333634157072,20.0,uptrend,1.3,True
2025-07-29,AI & Cloud MegaCap Wave,0.0017103454120540988,0.0004105191201574964,20.0,uptrend,1.3,True
2025-07-30,AI & Cloud MegaCap Wave,0.004029848526434584,0.004319767441989723,20.0,neutral,1.2349999999999999,True
2025-07-31,AI & Cloud MegaCap Wave,0.002306446950253478,-0.011166525998136155,20.0,neutral,1.2349999999999999,True
2025-08-01,AI & Cloud MegaCap Wave,-0.025118893606760256,-0.01882431730854948,20.0,neutral,1.2349999999999999,True
2025-08-02,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-08-03,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-08-04,AI & Cloud MegaCap Wave,0.029897291832551267,0.0194881823149212,20.0,uptrend,1.3,True
2025-08-05,AI & Cloud MegaCap Wave,-0.006012761503876709,-0.007924508444104764,20.0,neutral,1.1438132006011923,True
2025-08-06,AI & Cloud MegaCap Wave,0.0018919024190561368,0.00839061273068373,20.0,neutral,1.1283324943319952,True
2025-08-07,AI & Cloud MegaCap Wave,-0.00316882682678401,0.007006528519100356,20.0,neutral,1.1484591071319992,True
2025-08-08,AI & Cloud MegaCap Wave,0.009100336645415022,0.009019488964267904,20.0,uptrend,1.2651799437025388,True
2025-08-09,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1362516296030754,True
2025-08-10,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1362516296030754,True
2025-08-11,AI & Cloud MegaCap Wave,-0.0025947704058198223,-0.002218881660825283,20.0,uptrend,1.2544120396973142,True
2025-08-12,AI & Cloud MegaCap Wave,0.02114778225297535,0.015588481305312575,20.0,uptrend,1.3,True
2025-08-13,AI & Cloud MegaCap Wave,0.002668674780973629,0.0015094275665180298,20.0,neutral,1.1355578405065359,True
2025-08-14,AI & Cloud MegaCap Wave,0.004325006881357798,7.748330514275659e-05,20.0,neutral,1.1407748404005058,True
2025-08-15,AI & Cloud MegaCap Wave,0.0026738640717776305,-0.009212068248797611,20.0,uptrend,1.2588836078549703,True
2025-08-16,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1463817698111927,True
2025-08-17,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1463817698111924,True
2025-08-18,AI & Cloud MegaCap Wave,-0.004087338546591737,0.0009224448578409545,20.0,neutral,1.1744956065923706,True
2025-08-19,AI & Cloud MegaCap Wave,-0.021544218166447963,-0.015511687788509062,20.0,uptrend,1.2806051670561702,True
2025-08-20,AI & Cloud MegaCap Wave,-0.01057385807823172,-0.006122338944025925,20.0,neutral,1.0449439739569573,True
2025-08-21,AI & Cloud MegaCap Wave,-0.00327945223898722,-0.004794937872177728,20.0,neutral,1.0231481327967766,True
2025-08-22,AI & Cloud MegaCap Wave,0.026033354198557148,0.017213148606157865,20.0,uptrend,1.2861027425926523,True
2025-08-23,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.032696390257046,True
2025-08-24,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.032696390257046,True
2025-08-25,AI & Cloud MegaCap Wave,-0.001654386444551933,-0.001755871390330876,20.0,neutral,1.2322226130570841,True
2025-08-26,AI & Cloud MegaCap Wave,0.0002119978412516568,0.005666224208313159,20.0,neutral,1.2349999999999999,True
2025-08-27,AI & Cloud MegaCap Wave,0.0063187545845257214,0.00198675514779942,20.0,neutral,1.2349999999999999,True
2025-08-28,AI & Cloud MegaCap Wave,0.008671625753708018,0.005624258637882832,20.0,neutral,1.2349999999999999,True
2025-08-29,AI & Cloud MegaCap Wave,-0.020451134190838695,-0.016624071589122547,20.0,neutral,1.2349999999999999,True
2025-08-30,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1158229633011825,True
2025-08-31,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1158229633011827,True
2025-09-01,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.118038368488494,True
2025-09-02,AI & Cloud MegaCap Wave,-0.009451404294531951,-0.009775582433540094,20.0,neutral,1.2349999999999999,True
2025-09-03,AI & Cloud MegaCap Wave,0.01185987748584549,0.005502180852163481,20.0,neutral,1.2258897393814416,True
2025-09-04,AI & Cloud MegaCap Wave,0.0018188674806761534,0.009911281293308871,20.0,neutral,1.1842873404793164,True
2025-09-05,AI & Cloud MegaCap Wave,0.004239368590103652,0.004488749710967355,20.0,neutral,1.1857927806465378,True
2025-09-06,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1788959693341678,True
2025-09-07,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1788959693341678,True
2025-09-08,AI & Cloud MegaCap Wave,0.010083843250690398,0.006692525557184843,20.0,neutral,1.1825391377802243,True
2025-09-09,AI & Cloud MegaCap Wave,0.0067048626388396555,0.0032794667002254913,20.0,neutral,1.2349999999999999,True
2025-09-10,AI & Cloud MegaCap Wave,0.04399602979038711,0.003213552969876949,20.0,neutral,1.2349999999999999,True
2025-09-11,AI & Cloud MegaCap Wave,-0.007131055369531918,0.0071394248236211115,20.0,neutral,0.9526629512865868,True
2025-09-12,AI & Cloud MegaCap Wave,-0.0015319725510985454,0.0034954351257066424,20.0,neutral,1.0173637085110423,True
2025-09-13,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.015405168675548,True
2025-09-14,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.015405168675548,True
2025-09-15,AI & Cloud MegaCap Wave,0.013060178048372142,0.008794645764401334,20.0,neutral,1.0175597942772998,True
2025-09-16,AI & Cloud MegaCap Wave,-0.0006310644951636009,-0.0005581538367553929,20.0,neutral,1.0011997995870263,True
2025-09-17,AI & Cloud MegaCap Wave,-0.0072989541405110644,-0.0032854242532881035,20.0,neutral,1.0002473430398398,True
2025-09-18,AI & Cloud MegaCap Wave,0.020026582408872926,0.017657422712233303,20.0,neutral,0.9894018128865354,True
2025-09-19,AI & Cloud MegaCap Wave,0.004714066880324593,0.0036092642216458233,20.0,uptrend,1.1449682878482765,True
2025-09-20,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.0447014099539782,True
2025-09-21,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.044701409953978,True
2025-09-22,AI & Cloud MegaCap Wave,0.005114732992804593,0.010197022739282104,20.0,neutral,1.0447014099539782,True
2025-09-23,AI & Cloud MegaCap Wave,-0.009324092249544811,-0.005117712839409871,20.0,neutral,1.0881700118626811,True
2025-09-24,AI & Cloud MegaCap Wave,-0.00018735037601353712,-0.003017522636820797,20.0,neutral,1.0566865485326356,True
2025-09-25,AI & Cloud MegaCap Wave,-0.00141174780140875,-0.0030890485746341537,20.0,neutral,1.0539491853784193,True
2025-09-26,AI & Cloud MegaCap Wave,0.0033391534172309,0.003598081462782523,20.0,neutral,1.0481399574739414,True
2025-09-27,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.0511361979689267,True
2025-09-28,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.0511361979689267,True
2025-09-29,AI & Cloud MegaCap Wave,-0.000918157308371831,0.004036712734116308,20.0,neutral,1.0565648125278397,True
2025-09-30,AI & Cloud MegaCap Wave,-0.002746401292314235,0.00530617639311232,20.0,uptrend,1.150436130998914,True
2025-10-01,AI & Cloud MegaCap Wave,0.007403683509085404,0.00999199123683292,20.0,neutral,1.2349999999999999,True
2025-10-02,AI & Cloud MegaCap Wave,0.01354563846906198,0.006912342769115709,20.0,neutral,1.2349999999999999,True
2025-10-03,AI & Cloud MegaCap Wave,-0.0097922446160114,-0.004328105512939593,20.0,uptrend,1.3,True
2025-10-04,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-10-05,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2025-10-06,AI & Cloud MegaCap Wave,0.03991541533072787,0.011154325471119105,20.0,uptrend,1.3,True
2025-10-07,AI & Cloud MegaCap Wave,-0.0018667570294414093,-0.009138797131698831,20.0,neutral,1.105558019959828,True
2025-10-08,AI & Cloud MegaCap Wave,0.019370607771157372,0.015963187460370027,20.0,neutral,1.1262025352684752,True
2025-10-09,AI & Cloud MegaCap Wave,0.005714589781636448,-0.0015852509231318217,20.0,neutral,1.1315795089187783,True
2025-10-10,AI & Cloud MegaCap Wave,-0.03637143250832717,-0.0414333499868096,20.0,neutral,1.1306539234217592,True
2025-10-11,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8745709770359781,True
2025-10-12,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8745709770359781,True
2025-10-13,AI & Cloud MegaCap Wave,0.022280069158868578,0.02800687676889737,20.0,neutral,0.8758826923641094,True
2025-10-14,AI & Cloud MegaCap Wave,-0.01376283580397027,-0.010112408001428711,20.0,neutral,0.8452885926804259,True
2025-10-15,AI & Cloud MegaCap Wave,0.01191805058395169,0.012283492662289845,20.0,neutral,0.8192179969953319,True
2025-10-16,AI & Cloud MegaCap Wave,0.0029386709119719936,-0.0013058279629278727,20.0,neutral,0.8124353662761955,True
2025-10-17,AI & Cloud MegaCap Wave,-0.002961414872926124,0.004232717578252146,20.0,neutral,0.8124539154643429,True
2025-10-18,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8100873168545173,True
2025-10-19,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8100873168545173,True
2025-10-20,AI & Cloud MegaCap Wave,0.009760037901588307,0.012660871625131482,20.0,uptrend,0.8916992262945084,True
2025-10-21,AI & Cloud MegaCap Wave,-0.0008067327913973796,-0.0018109868124205146,20.0,neutral,0.809672680051516,True
2025-10-22,AI & Cloud MegaCap Wave,-0.00655446213543284,-0.012507331834453628,20.0,neutral,0.8098235113514074,True
2025-10-23,AI & Cloud MegaCap Wave,0.0067755822721456815,0.011319479743305579,20.0,neutral,0.8135904777728384,True
2025-10-24,AI & Cloud MegaCap Wave,0.017616470817834733,0.012945700938092181,20.0,uptrend,0.9086578491564015,True
2025-10-25,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8074629790911546,True
2025-10-26,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8074629790911546,True
2025-10-27,AI & Cloud MegaCap Wave,0.020666735689624783,0.01994216768520185,20.0,uptrend,1.072008807254726,True
2025-10-28,AI & Cloud MegaCap Wave,0.015664736320402453,0.00801845217597293,20.0,uptrend,1.019077043074647,True
2025-10-29,AI & Cloud MegaCap Wave,0.004102126936103873,0.007633570857762971,20.0,neutral,0.9420205135704681,True
2025-10-30,AI & Cloud MegaCap Wave,-0.020833882719105357,-0.014685726613137025,20.0,neutral,0.9431067184498866,True
2025-10-31,AI & Cloud MegaCap Wave,-0.0031643466578583144,0.0028309632256259465,20.0,neutral,1.1307947618577854,True
2025-11-01,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1231387064540097,True
2025-11-02,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1231387064540097,True
2025-11-03,AI & Cloud MegaCap Wave,-0.0002264137557076327,0.005872930336020151,20.0,uptrend,1.3,True
2025-11-04,AI & Cloud MegaCap Wave,-0.03010351687243135,-0.02504512173600236,20.0,neutral,1.2349999999999999,True
2025-11-05,AI & Cloud MegaCap Wave,0.006223365896769661,0.01021336810481659,20.0,neutral,1.0612514611312103,True
2025-11-06,AI & Cloud MegaCap Wave,-0.02635902532404855,-0.020029161095474233,20.0,neutral,1.0560078010256397,True
2025-11-07,AI & Cloud MegaCap Wave,-0.003899065300027959,-0.004715355787343559,20.0,neutral,0.9366577305486792,True
2025-11-08,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9349957651794869,True
2025-11-09,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.934995765179487,True
2025-11-10,AI & Cloud MegaCap Wave,0.02234224635583167,0.02463189715618813,20.0,neutral,0.9512273099359083,True
2025-11-11,AI & Cloud MegaCap Wave,-0.007231611552753419,-0.008224982711551457,20.0,neutral,0.8815758853964497,True
2025-11-12,AI & Cloud MegaCap Wave,0.004241933070873681,0.0031969611291840345,20.0,neutral,0.8804463909656578,True
2025-11-13,AI & Cloud MegaCap Wave,-0.02132460631348761,-0.023271268801382385,20.0,neutral,0.8758268102736084,True
2025-11-14,AI & Cloud MegaCap Wave,0.003396742529382505,0.0006701213467808074,20.0,neutral,0.8681872844475512,True
2025-11-15,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8653505719218089,True
2025-11-16,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8653505719218088,True
2025-11-17,AI & Cloud MegaCap Wave,-0.008220744756032362,-0.010018651117598176,20.0,neutral,0.9328229453434075,True
2025-11-18,AI & Cloud MegaCap Wave,-0.013906137846222893,-0.014653237574659686,20.0,neutral,0.986597064558561,True
2025-11-19,AI & Cloud MegaCap Wave,0.004843894677548698,0.009641326636565611,20.0,neutral,0.9930919106035457,True
2025-11-20,AI & Cloud MegaCap Wave,-0.025534677392530045,-0.02913486412822097,20.0,neutral,1.0270969336929068,True
2025-11-21,AI & Cloud MegaCap Wave,0.0009159870187296419,0.0062349969832185,20.0,neutral,0.9508821868415321,True
2025-11-22,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.949449772970722,True
2025-11-23,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.949449772970722,True
2025-11-24,AI & Cloud MegaCap Wave,0.028303908644794724,0.029766562417887582,20.0,neutral,0.9491372286067811,True
2025-11-25,AI & Cloud MegaCap Wave,0.0003148835252525079,0.005122760097363854,20.0,neutral,0.910329531105433,True
2025-11-26,AI & Cloud MegaCap Wave,0.010139749665574467,0.012897714456018661,20.0,neutral,0.9185723195935198,True
2025-11-27,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9955626908398811,True
2025-11-28,AI & Cloud MegaCap Wave,0.01150804859448353,0.009588342827615417,20.0,neutral,0.9979428649506287,True
2025-11-29,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9764908171922069,True
2025-11-30,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9764908171922069,True
2025-12-01,AI & Cloud MegaCap Wave,-0.004661926604270951,-0.0018032715741808157,20.0,neutral,1.0700084006356503,True
2025-12-02,AI & Cloud MegaCap Wave,0.0067867256177568894,0.010915645193010817,20.0,neutral,1.0759729739899226,True
2025-12-03,AI & Cloud MegaCap Wave,0.0015951237174208549,0.005767364360394822,20.0,neutral,1.0694497416563684,True
2025-12-04,AI & Cloud MegaCap Wave,0.006005105606822725,-0.0028925837809375965,20.0,neutral,1.1840407754167468,True
2025-12-05,AI & Cloud MegaCap Wave,0.018073224612795095,0.005171954585730616,20.0,neutral,1.1782477379217697,True
2025-12-06,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.106193165466245,True
2025-12-07,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.106193165466245,True
2025-12-08,AI & Cloud MegaCap Wave,0.0019105245369409564,0.0019790124544749204,20.0,neutral,1.1307740301241764,True
2025-12-09,AI & Cloud MegaCap Wave,0.004238647779661931,0.0012297405582148326,20.0,neutral,1.206497143837299,True
2025-12-10,AI & Cloud MegaCap Wave,-0.001181076875133225,0.00695611299913477,20.0,neutral,1.2070712592345816,True
2025-12-11,AI & Cloud MegaCap Wave,-0.014875811760118809,-0.004806825454597972,20.0,neutral,1.2349999999999999,True
2025-12-12,AI & Cloud MegaCap Wave,-0.03113914703165431,-0.02679397437469162,20.0,neutral,1.2349999999999999,True
2025-12-13,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.046738460169416,True
2025-12-14,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.046738460169416,True
2025-12-15,AI & Cloud MegaCap Wave,-0.013542350325684212,-0.004556399335599031,20.0,neutral,1.2349748569628114,True
2025-12-16,AI & Cloud MegaCap Wave,0.0034890581678057413,0.0005988442429749412,20.0,neutral,1.1780964686216764,True
2025-12-17,AI & Cloud MegaCap Wave,-0.024921144479027716,-0.023698413557732487,20.0,neutral,1.2065677068775278,True
2025-12-18,AI & Cloud MegaCap Wave,0.012019038071324848,0.01717295175766568,20.0,neutral,1.0644456285377086,True
2025-12-19,AI & Cloud MegaCap Wave,0.020626820398670965,0.01680741024393885,20.0,neutral,1.0615351134936768,True
2025-12-20,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9737858415054367,True
2025-12-21,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9737858415054367,True
2025-12-22,AI & Cloud MegaCap Wave,0.006406665134303493,0.007172732412179829,20.0,neutral,0.9763027425697953,True
2025-12-23,AI & Cloud MegaCap Wave,0.006087671002409619,0.006135026229500495,20.0,neutral,0.9771868076731027,True
2025-12-24,AI & Cloud MegaCap Wave,0.0013011275531094849,0.002883077916731075,20.0,neutral,0.9709642080575956,True
2025-12-25,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9772021306246942,True
2025-12-26,AI & Cloud MegaCap Wave,0.001854464623982205,0.0013196569482413932,20.0,neutral,1.0424378306558517,True
2025-12-27,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.040711830884447,True
2025-12-28,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.040711830884447,True
2025-12-29,AI & Cloud MegaCap Wave,-0.0027368407880074123,-0.0047433566902445445,20.0,neutral,1.0425123769641207,True
2025-12-30,AI & Cloud MegaCap Wave,0.002097597528267137,-0.002363963904214587,20.0,neutral,1.0492165944865233,True
2025-12-31,AI & Cloud MegaCap Wave,-0.0064355734928226264,-0.00840894397898262,20.0,neutral,1.0463117205786752,True
2026-01-01,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.0788105049758834,True
2026-01-02,AI & Cloud MegaCap Wave,0.0010943224371197614,0.009388515124603095,20.0,neutral,1.2349999999999999,True
2026-01-03,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2026-01-04,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2026-01-05,AI & Cloud MegaCap Wave,-0.001899782655063963,0.008986839474728128,20.0,neutral,1.2349999999999999,True
2026-01-06,AI & Cloud MegaCap Wave,0.002702366255934326,0.014014968310187299,20.0,neutral,1.2349999999999999,True
2026-01-07,AI & Cloud MegaCap Wave,0.008103667132799934,-0.0012934222762484735,20.0,neutral,1.2349999999999999,True
2026-01-08,AI & Cloud MegaCap Wave,-0.016018809807323113,-0.008629716483497796,20.0,neutral,1.2349999999999999,True
2026-01-09,AI & Cloud MegaCap Wave,0.01765056325412589,0.01497780510725854,20.0,neutral,1.2349999999999999,True
2026-01-10,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2026-01-11,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.2349999999999999,True
2026-01-12,AI & Cloud MegaCap Wave,0.0008473058292176945,0.0016738519596442404,20.0,neutral,1.2349999999999999,True
2026-01-13,AI & Cloud MegaCap Wave,0.0019603412046424245,-0.000391714065581322,20.0,neutral,1.2349999999999999,True
2026-01-14,AI & Cloud MegaCap Wave,-0.014278724500537934,-0.009929619652628207,20.0,neutral,1.2349999999999999,True
2026-01-15,AI & Cloud MegaCap Wave,0.0011712458603473281,0.008645045986804222,20.0,neutral,1.223885,True
2026-01-16,AI & Cloud MegaCap Wave,-0.003003340819413746,0.002362623978167033,20.0,neutral,1.223885,True
2026-01-17,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.223885,True
2026-01-18,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.223885,True
2026-01-19,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.223885,True
2026-01-20,AI & Cloud MegaCap Wave,-0.023827863683381578,-0.022343775632903642,20.0,neutral,1.223885,True
2026-01-21,AI & Cloud MegaCap Wave,0.020485840782512296,0.018236593561168933,20.0,neutral,1.223885,True
2026-01-22,AI & Cloud MegaCap Wave,0.016380627233158886,0.0057826149104682366,20.0,neutral,1.2349999999999999,True
2026-01-23,AI & Cloud MegaCap Wave,-0.006812516671666503,0.00023541439987111602,20.0,neutral,1.1536786107653774,True
2026-01-24,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1399862141758283,True
2026-01-25,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.150339267584085,True
2026-01-26,AI & Cloud MegaCap Wave,0.0013777437386750112,0.0021723714904275746,20.0,neutral,1.1515224750097226,True
2026-01-27,AI & Cloud MegaCap Wave,0.005024387629006081,0.01261589914959882,20.0,neutral,1.152798926103281,True
2026-01-28,AI & Cloud MegaCap Wave,0.010975208170603516,0.009111784324973414,20.0,neutral,1.1635499028067415,True
2026-01-29,AI & Cloud MegaCap Wave,-0.012305441476589851,-0.0035966009702246547,20.0,neutral,1.2149155600219872,True
2026-01-30,AI & Cloud MegaCap Wave,-0.018269743117659016,-0.01838267656945778,20.0,neutral,1.2349999999999999,True
2026-01-31,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1589016869884,True
2026-02-01,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,1.1589016869884,True
2026-02-02,AI & Cloud MegaCap Wave,0.0010854331005537947,0.008134628254193787,20.0,neutral,1.1491374969963137,True
2026-02-03,AI & Cloud MegaCap Wave,-0.026943260137838314,-0.018263525522313206,20.0,neutral,1.1503666607771754,True
2026-02-04,AI & Cloud MegaCap Wave,-0.028185170646187273,-0.023912978384551708,20.0,neutral,1.0378172737419187,True
2026-02-05,AI & Cloud MegaCap Wave,-0.01942676138692392,-0.010892800934366204,20.0,neutral,0.928951481233911,True
2026-02-06,AI & Cloud MegaCap Wave,0.02623505337296501,0.0308049665728821,20.0,neutral,0.8952955263876933,True
2026-02-07,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8019367497341408,True
2026-02-08,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.8019367497341406,True
2026-02-09,AI & Cloud MegaCap Wave,0.016218074808490912,0.009068500108428145,20.0,neutral,0.8019367497341406,True
2026-02-10,AI & Cloud MegaCap Wave,-0.008074232104697312,-0.004641793447307804,20.0,neutral,0.8177765274468001,True
2026-02-11,AI & Cloud MegaCap Wave,-0.006470793025674823,0.00917423167822048,20.0,neutral,0.8637202210892401,True
2026-02-12,AI & Cloud MegaCap Wave,-0.011304638305381393,-0.02050470374524811,20.0,neutral,0.9068437221752056,True
2026-02-13,AI & Cloud MegaCap Wave,-0.0024491963704773856,0.0026702646745397256,20.0,neutral,0.9001702011581434,True
2026-02-14,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9016594805844331,True
2026-02-15,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9016594805844331,True
2026-02-16,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9032245347449601,True
2026-02-17,AI & Cloud MegaCap Wave,-0.005496420316369454,-0.0008785612678032338,20.0,neutral,0.9116736765987885,True
2026-02-18,AI & Cloud MegaCap Wave,0.004407161551616649,0.008908491947657625,20.0,neutral,0.9448847321968221,True
2026-02-19,AI & Cloud MegaCap Wave,-0.0014840460378813263,-0.004378692204833804,20.0,neutral,0.9428748670647793,True
2026-02-20,AI & Cloud MegaCap Wave,0.00042815789964966523,0.009709410910655327,20.0,neutral,0.9763992274169188,True
2026-02-21,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9759324422829496,True
2026-02-23,AI & Cloud MegaCap Wave,0.0,0.0,20.0,neutral,0.9759324422829497,True
2024-02-27,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-02-28,Clean Transit-Infrastructure Wave,0.007598890593651213,0.0034535312710132883,20.0,neutral,0.95,True
2024-02-29,Clean Transit-Infrastructure Wave,0.006775164260106711,0.005391450805840936,20.0,neutral,0.95,True
2024-03-01,Clean Transit-Infrastructure Wave,0.003128642987878853,0.0055365479627579985,20.0,neutral,0.95,True
2024-03-02,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-03,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-04,Clean Transit-Infrastructure Wave,-0.010064540395321982,0.004609554730560283,20.0,neutral,0.95,True
2024-03-05,Clean Transit-Infrastructure Wave,-0.011152094430620693,-0.008940079289626635,20.0,neutral,0.95,True
2024-03-06,Clean Transit-Infrastructure Wave,-0.004597221494405459,0.005416578917579873,20.0,neutral,0.95,True
2024-03-07,Clean Transit-Infrastructure Wave,0.010839371384271596,0.010485276179414438,20.0,neutral,0.95,True
2024-03-08,Clean Transit-Infrastructure Wave,-0.003632100871477102,-0.0038445343951167606,20.0,neutral,0.95,True
2024-03-09,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-10,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-11,Clean Transit-Infrastructure Wave,-0.0036823898698275194,-0.00629250089888982,20.0,neutral,0.95,True
2024-03-12,Clean Transit-Infrastructure Wave,-0.0036357175415414112,0.0054060456455586,20.0,neutral,0.95,True
2024-03-13,Clean Transit-Infrastructure Wave,-0.007621385706269018,0.0017076215639838742,20.0,neutral,0.95,True
2024-03-14,Clean Transit-Infrastructure Wave,-0.02167158903890632,-0.005772672367641962,20.0,neutral,0.95,True
2024-03-15,Clean Transit-Infrastructure Wave,0.007673431804970849,0.00195936751745589,20.0,neutral,0.95,True
2024-03-16,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-17,Clean Transit-Infrastructure Wave,0.0,0.0,20.0,neutral,0.95,True
2024-03-18,Clean Transit-Infrastructure Wave,0.018128980486535065,0.0018112787156337351,20.0,neutral,1.223885,True
